N° semaine;Jour;Date;Discipline;Type de séance;Détails;Durée (min);Journée type;Plaisir (0-5);Retour Athlète;Commentaires;Niveau semaine;Séances clés;Message Envoyé ?
⚪S-25;Jeudi;2027-05-27;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (101 min);101;🟩;;;;;;
⚪S-25;Dimanche;2027-05-30;CAP;Footing de récupération Z1;Footing de récupération Z1 (70 min);70;🟦;;;;;;
🟡S-24;Lundi;2027-05-31;CAP;VC;VC 700m x 6 @ 16.8 km/h (effort 02:37 / recup 175.0m x 01:25) - 15min d'intensité;42;🟨;;;;;CAP: VC;
🟡S-24;Mardi;2027-06-01;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-24;*;2027-06-01;Renforcement;Renforcement spécifique;Renforcement spécifique (30 min);30;🟩;;;;;;
🟡S-24;Jeudi;2027-06-03;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-24;Dimanche;2027-06-06;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟢S-23;Lundi;2027-06-07;CAP;VMA;VMA 700m x 7 @ 20.3 km/h (effort 02:10 / recup 175.0m x 01:02) - 15min d'intensité;37;🟥;;;;;CAP: VMA;
🟢S-23;Mardi;2027-06-08;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟢S-23;*;2027-06-08;Renforcement;Renforcement excentrique;Renforcement excentrique (30 min);30;🟩;;;;;;
🟢S-23;Jeudi;2027-06-10;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VMA;
🟢S-23;Dimanche;2027-06-13;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟡S-22;Lundi;2027-06-14;CAP;VC;VC 1000m x 4 @ 15.9 km/h (effort 03:58 / recup 250.0m x 02:01) - 15min d'intensité;42;🟨;;;;;CAP: VC;
🟡S-22;Mardi;2027-06-15;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-22;*;2027-06-15;Renforcement;Renforcement excentrique;Renforcement excentrique (30 min);30;🟩;;;;;;
🟡S-22;Jeudi;2027-06-17;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-22;Dimanche;2027-06-20;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
⚪S-21;Lundi;2027-06-21;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (101 min);101;🟩;;;;;;
⚪S-21;*;2027-06-21;Renforcement;Renforcement spécifique;Renforcement spécifique (30 min);30;🟩;;;;;;
⚪S-21;Mardi;2027-06-22;CAP;Footing de récupération Z1;Footing de récupération Z1 (70 min);70;🟦;;;;;;
⚪S-21;Jeudi;2027-06-24;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (101 min);101;🟩;;;;;;
⚪S-21;Dimanche;2027-06-27;CAP;Footing de récupération Z1;Footing de récupération Z1 (70 min);70;🟦;;;;;;
🟡S-20;Lundi;2027-06-28;CAP;VC;VC 2000m x 3 @ 15.3 km/h (effort 08:16 / recup 500.0m x 04:03) - 24min d'intensité;56;🟨;;;;;CAP: VC;
🟡S-20;Mardi;2027-06-29;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-20;*;2027-06-29;Renforcement;Pliométrie;Pliométrie (30 min);30;🟩;;;;;;
🟡S-20;Jeudi;2027-07-01;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-20;Dimanche;2027-07-04;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟢S-19;Lundi;2027-07-05;CAP;VMA;VMA 2000m x 4 @ 19.1 km/h (effort 06:38 / recup 500.0m x 02:57) - 26min d'intensité;53;🟥;;;;;CAP: VMA;
🟢S-19;Mardi;2027-07-06;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟢S-19;*;2027-07-06;Renforcement;Renforcement général;Renforcement général (30 min);30;🟩;;;;;;
🟢S-19;Jeudi;2027-07-08;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VMA;
🟢S-19;Dimanche;2027-07-11;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟡S-18;Lundi;2027-07-12;CAP;VC;VC 2800m x 2 @ 15.0 km/h (effort 11:49 / recup 700.0m x 05:40) - 23min d'intensité;55;🟨;;;;;CAP: VC;
🟡S-18;Mardi;2027-07-13;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-18;*;2027-07-13;Renforcement;Renforcement général;Renforcement général (30 min);30;🟩;;;;;;
🟡S-18;Jeudi;2027-07-15;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-18;Dimanche;2027-07-18;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
⚪S-17;Lundi;2027-07-19;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (101 min);101;🟩;;;;;;
⚪S-17;*;2027-07-19;Renforcement;Renforcement spécifique;Renforcement spécifique (30 min);30;🟩;;;;;;
⚪S-17;Mardi;2027-07-20;CAP;Footing de récupération Z1;Footing de récupération Z1 (70 min);70;🟦;;;;;;
⚪S-17;Jeudi;2027-07-22;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (101 min);101;🟩;;;;;;
⚪S-17;Dimanche;2027-07-25;CAP;Footing de récupération Z1;Footing de récupération Z1 (70 min);70;🟦;;;;;;
🟡S-16;Lundi;2027-07-26;CAP;VC;VC 300m x 15 @ 18.6 km/h (effort 01:01 / recup 75.0m x 00:36) - 15min d'intensité;42;🟨;;;;;CAP: VC;
🟡S-16;Mardi;2027-07-27;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-16;*;2027-07-27;Renforcement;Pliométrie;Pliométrie (30 min);30;🟩;;;;;;
🟡S-16;Jeudi;2027-07-29;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-16;Dimanche;2027-08-01;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟢S-15;Lundi;2027-08-02;CAP;VMA;VMA 300m x 17 @ 21.3 km/h (effort 00:53 / recup 75.0m x 00:26) - 15min d'intensité;37;🟥;;;;;CAP: VMA;
🟢S-15;Mardi;2027-08-03;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟢S-15;*;2027-08-03;Renforcement;Renforcement excentrique;Renforcement excentrique (30 min);30;🟩;;;;;;
🟢S-15;Jeudi;2027-08-05;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VMA;
🟢S-15;Dimanche;2027-08-08;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟡S-14;Lundi;2027-08-09;CAP;VC;VC 500m x 9 @ 17.6 km/h (effort 01:48 / recup 125.0m x 01:00) - 16min d'intensité;44;🟨;;;;;CAP: VC;
🟡S-14;Mardi;2027-08-10;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-14;*;2027-08-10;Renforcement;Pliométrie;Pliométrie (30 min);30;🟩;;;;;;
🟡S-14;Jeudi;2027-08-12;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-14;Dimanche;2027-08-15;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
⚪S-13;Lundi;2027-08-16;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (101 min);101;🟩;;;;;;
⚪S-13;*;2027-08-16;Renforcement;Renforcement spécifique;Renforcement spécifique (30 min);30;🟩;;;;;;
⚪S-13;Mardi;2027-08-17;CAP;Footing de récupération Z1;Footing de récupération Z1 (70 min);70;🟦;;;;;;
⚪S-13;Jeudi;2027-08-19;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (101 min);101;🟩;;;;;;
⚪S-13;Dimanche;2027-08-22;CAP;Footing de récupération Z1;Footing de récupération Z1 (70 min);70;🟦;;;;;;
🟡S-12;Lundi;2027-08-23;CAP;VC;VC 700m x 6 @ 17.0 km/h (effort 02:37 / recup 175.0m x 01:25) - 15min d'intensité;42;🟨;;;;;CAP: VC;
🟡S-12;Mardi;2027-08-24;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-12;*;2027-08-24;Renforcement;Renforcement général;Renforcement général (30 min);30;🟩;;;;;;
🟡S-12;Jeudi;2027-08-26;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-12;Dimanche;2027-08-29;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟢S-11;Lundi;2027-08-30;CAP;VMA;VMA 700m x 7 @ 20.6 km/h (effort 02:10 / recup 175.0m x 01:02) - 15min d'intensité;37;🟥;;;;;CAP: VMA;
🟢S-11;Mardi;2027-08-31;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟢S-11;*;2027-08-31;Renforcement;Gainage;Gainage (30 min);30;🟩;;;;;;
🟢S-11;Jeudi;2027-09-02;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VMA;
🟢S-11;Dimanche;2027-09-05;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VMA;
🟡S-10;Lundi;2027-09-06;CAP;VC;VC 1000m x 4 @ 16.1 km/h (effort 03:58 / recup 250.0m x 02:01) - 15min d'intensité;42;🟨;;;;;CAP: VC;
🟡S-10;Mardi;2027-09-07;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
🟡S-10;*;2027-09-07;Renforcement;Renforcement spécifique;Renforcement spécifique (30 min);30;🟩;;;;;;
🟡S-10;Jeudi;2027-09-09;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (120 min);120;🟩;;;;;CAP: VC;
🟡S-10;Dimanche;2027-09-12;CAP;Footing de récupération Z1;Footing de récupération Z1 (120 min);120;🟦;;;;;CAP: VC;
⚪S-09;Lundi;2027-09-13;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (48 min);48;🟩;;;;;;
⚪S-09;*;2027-09-13;Renforcement;Pliométrie;Pliométrie (30 min);30;🟩;;;;;;
⚪S-09;Mardi;2027-09-14;CAP;Footing de récupération Z1;Footing de récupération Z1 (33 min);33;🟦;;;;;;
⚪S-09;Mercredi;2027-09-15;Course;Compétition intermédiaire;10km Billiers 15/09;0;⭐;;;;;;
⚪S-09;Jeudi;2027-09-16;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (48 min);48;🟩;;;;;;
⚪S-09;Dimanche;2027-09-19;CAP;Footing de récupération Z1;Footing de récupération Z1 (33 min);33;🟦;;;;;;
🟡S-08;Lundi;2027-09-20;CAP;VC;VC 2000m x 3 @ 15.5 km/h (effort 08:16 / recup 500.0m x 04:03) - 24min d'intensité;56;🟨;;;;;CAP: VC;
🟡S-08;Mardi;2027-09-21;CAP;Footing de récupération Z1;Footing de récupération Z1 (72 min);72;🟦;;;;;CAP: VC;
🟡S-08;*;2027-09-21;Renforcement;Pliométrie;Pliométrie (30 min);30;🟩;;;;;;
🟡S-08;Jeudi;2027-09-23;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (103 min);103;🟩;;;;;CAP: VC;
🟡S-08;Dimanche;2027-09-26;CAP;Footing de récupération Z1;Footing de récupération Z1 (72 min);72;🟦;;;;;CAP: VC;
🟢S-07;Lundi;2027-09-27;CAP;VMA;VMA 2000m x 4 @ 19.4 km/h (effort 06:38 / recup 500.0m x 02:57) - 26min d'intensité;53;🟥;;;;;CAP: VMA;
🟢S-07;Mardi;2027-09-28;CAP;Footing de récupération Z1;Footing de récupération Z1 (63 min);63;🟦;;;;;CAP: VMA;
🟢S-07;*;2027-09-28;Renforcement;Pliométrie;Pliométrie (30 min);30;🟩;;;;;;
🟢S-07;Jeudi;2027-09-30;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (90 min);90;🟩;;;;;CAP: VMA;
🟢S-07;Dimanche;2027-10-03;CAP;Footing de récupération Z1;Footing de récupération Z1 (63 min);63;🟦;;;;;CAP: VMA;
🟡S-06;Lundi;2027-10-04;CAP;VC;VC 2800m x 2 @ 15.2 km/h (effort 11:49 / recup 700.0m x 05:40) - 23min d'intensité;55;🟨;;;;;CAP: VC;
🟡S-06;Mardi;2027-10-05;CAP;Footing de récupération Z1;Footing de récupération Z1 (78 min);78;🟦;;;;;CAP: VC;
🟡S-06;*;2027-10-05;Renforcement;Renforcement excentrique;Renforcement excentrique (30 min);30;🟩;;;;;;
🟡S-06;Jeudi;2027-10-07;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (112 min);112;🟩;;;;;CAP: VC;
🟡S-06;Dimanche;2027-10-10;CAP;Footing de récupération Z1;Footing de récupération Z1 (78 min);78;🟦;;;;;CAP: VC;
⚪S-05;Lundi;2027-10-11;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (48 min);48;🟩;;;;;;
⚪S-05;*;2027-10-11;Renforcement;Pliométrie;Pliométrie (30 min);30;🟩;;;;;;
⚪S-05;Mardi;2027-10-12;CAP;Footing de récupération Z1;Footing de récupération Z1 (33 min);33;🟦;;;;;;
⚪S-05;Jeudi;2027-10-14;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (48 min);48;🟩;;;;;;
⚪S-05;Dimanche;2027-10-17;CAP;Footing de récupération Z1;Footing de récupération Z1 (33 min);33;🟦;;;;;;
🟡S-04;Lundi;2027-10-18;CAP;VC;VC 300m x 15 @ 18.8 km/h (effort 01:01 / recup 75.0m x 00:36) - 15min d'intensité;42;🟨;;;;;CAP: VC;
🟡S-04;Mardi;2027-10-19;CAP;Footing de récupération Z1;Footing de récupération Z1 (80 min);80;🟦;;;;;CAP: VC;
🟡S-04;*;2027-10-19;Renforcement;Renforcement général;Renforcement général (30 min);30;🟩;;;;;;
🟡S-04;Mercredi;2027-10-20;Course;Compétition intermédiaire;5km Redon 20/10;0;⭐;;;;;CAP: VC;
🟡S-04;Jeudi;2027-10-21;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (115 min);115;🟩;;;;;CAP: VC;
🟡S-04;Dimanche;2027-10-24;CAP;Footing de récupération Z1;Footing de récupération Z1 (80 min);80;🟦;;;;;CAP: VC;
🟢S-03;Lundi;2027-10-25;CAP;VMA;VMA 300m x 17 @ 21.6 km/h (effort 00:53 / recup 75.0m x 00:26) - 15min d'intensité;37;🟥;;;;;CAP: VMA;
🟢S-03;Mardi;2027-10-26;CAP;Footing de récupération Z1;Footing de récupération Z1 (72 min);72;🟦;;;;;CAP: VMA;
🟢S-03;*;2027-10-26;Renforcement;Gainage;Gainage (30 min);30;🟩;;;;;;
🟢S-03;Jeudi;2027-10-28;CAP;Endurance fondamentale Z2;Endurance fondamentale Z2 (103 min);103;🟩;;;;;CAP: VMA;
🟢S-03;Dimanche;2027-10-31;CAP;Footing de récupération Z1;Footing de récupération Z1 (72 min);72;🟦;;;;;CAP: VMA;
🔵S-02;Lundi;2027-11-01;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-02;Mardi;2027-11-02;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-02;Jeudi;2027-11-04;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-02;Dimanche;2027-11-07;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-01;Lundi;2027-11-08;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-01;Mardi;2027-11-09;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-01;Jeudi;2027-11-11;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-01;Dimanche;2027-11-14;CAP;Footing de récupération Z1;Footing de récupération Z1 (52 min);52;🟦;;;;;;
🔵S-00;Lundi;2027-11-15;Course;Objectif;15/11/2027;0;⭐;;;;;;
