Date,Name,Description,Planned Duration,Intensity,Notes
2027-08-16,CAP - VC (700m x 6),VC 700m x 6 @ 16.0 km/h (effort 02:37 / recup 175.0m x 01:25) - 15min d'intensité,42 min,Moderate,
2027-08-17,CAP - Footing de récupération Z1,Footing de récupération Z1 (149 min),149 min,Recovery,
2027-08-17,Renforcement - Renforcement spécifique,Renforcement spécifique (30 min),30 min,Easy,
2027-08-19,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (213 min),213 min,Easy,
2027-08-22,CAP - Footing de récupération Z1,Footing de récupération Z1 (149 min),149 min,Recovery,
2027-08-23,CAP - VMA (700m x 7),VMA 700m x 7 @ 19.3 km/h (effort 02:10 / recup 175.0m x 01:02) - 15min d'intensité,37 min,Hard,
2027-08-24,CAP - Footing de récupération Z1,Footing de récupération Z1 (138 min),138 min,Recovery,
2027-08-24,Renforcement - Gainage,Gainage (30 min),30 min,Easy,
2027-08-26,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (198 min),198 min,Easy,
2027-08-29,CAP - Footing de récupération Z1,Footing de récupération Z1 (138 min),138 min,Recovery,
2027-08-30,CAP - VC (1000m x 4),VC 1000m x 4 @ 15.1 km/h (effort 03:58 / recup 250.0m x 02:01) - 15min d'intensité,39 min,Moderate,
2027-08-31,CAP - Footing de récupération Z1,Footing de récupération Z1 (113 min),113 min,Recovery,
2027-08-31,Renforcement - Gainage,Gainage (30 min),30 min,Easy,
2027-09-02,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (162 min),162 min,Easy,
2027-09-05,CAP - Footing de récupération Z1,Footing de récupération Z1 (113 min),113 min,Recovery,
2027-09-06,CAP - VMA (900m x 6),VMA 900m x 6 @ 18.9 km/h (effort 02:51 / recup 225.0m x 01:19) - 17min d'intensité,24 min,Hard,
2027-09-07,CAP - Footing de récupération Z1,Footing de récupération Z1 (70 min),70 min,Recovery,
2027-09-07,Renforcement - Gainage,Gainage (30 min),30 min,Easy,
2027-09-09,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (101 min),101 min,Easy,
2027-09-12,CAP - Footing de récupération Z1,Footing de récupération Z1 (70 min),70 min,Recovery,
2027-09-13,CAP - VC (2000m x 3),VC 2000m x 3 @ 14.5 km/h (effort 08:16 / recup 500.0m x 04:03) - 24min d'intensité,56 min,Moderate,
2027-09-14,CAP - Footing de récupération Z1,Footing de récupération Z1 (72 min),72 min,Recovery,
2027-09-14,Renforcement - Renforcement excentrique,Renforcement excentrique (30 min),30 min,Easy,
2027-09-16,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (103 min),103 min,Easy,
2027-09-19,CAP - Footing de récupération Z1,Footing de récupération Z1 (72 min),72 min,Recovery,
2027-09-20,CAP - VMA (2000m x 4),VMA 2000m x 4 @ 18.1 km/h (effort 06:38 / recup 500.0m x 02:57) - 26min d'intensité,53 min,Hard,
2027-09-21,CAP - Footing de récupération Z1,Footing de récupération Z1 (66 min),66 min,Recovery,
2027-09-21,Renforcement - Gainage,Gainage (30 min),30 min,Easy,
2027-09-23,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (95 min),95 min,Easy,
2027-09-26,CAP - Footing de récupération Z1,Footing de récupération Z1 (66 min),66 min,Recovery,
2027-09-27,CAP - VC (2800m x 2),VC 2800m x 2 @ 14.2 km/h (effort 11:49 / recup 700.0m x 05:40) - 23min d'intensité,50 min,Moderate,
2027-09-28,CAP - Footing de récupération Z1,Footing de récupération Z1 (54 min),54 min,Recovery,
2027-09-28,Renforcement - Renforcement excentrique,Renforcement excentrique (30 min),30 min,Easy,
2027-09-30,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (77 min),77 min,Easy,
2027-10-03,CAP - Footing de récupération Z1,Footing de récupération Z1 (54 min),54 min,Recovery,
2027-10-04,CAP - VMA (100m x 54),VMA 100m x 54 @ 21.3 km/h (effort 00:16 / recup 25.0m x 00:08) - 15min d'intensité,22 min,Hard,
2027-10-05,CAP - Footing de récupération Z1,Footing de récupération Z1 (33 min),33 min,Recovery,
2027-10-05,Renforcement - Renforcement spécifique,Renforcement spécifique (30 min),30 min,Easy,
2027-10-07,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (48 min),48 min,Easy,
2027-10-10,CAP - Footing de récupération Z1,Footing de récupération Z1 (33 min),33 min,Recovery,
2027-10-11,CAP - VC (300m x 15),VC 300m x 15 @ 17.5 km/h (effort 01:01 / recup 75.0m x 00:36) - 15min d'intensité,42 min,Moderate,
2027-10-12,CAP - Footing de récupération Z1,Footing de récupération Z1 (72 min),72 min,Recovery,
2027-10-12,Renforcement - Renforcement spécifique,Renforcement spécifique (30 min),30 min,Easy,
2027-10-14,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (103 min),103 min,Easy,
2027-10-17,CAP - Footing de récupération Z1,Footing de récupération Z1 (72 min),72 min,Recovery,
2027-10-18,CAP - VMA (300m x 17),VMA 300m x 17 @ 20.1 km/h (effort 00:53 / recup 75.0m x 00:26) - 15min d'intensité,37 min,Hard,
2027-10-19,CAP - Footing de récupération Z1,Footing de récupération Z1 (66 min),66 min,Recovery,
2027-10-19,Renforcement - Renforcement spécifique,Renforcement spécifique (30 min),30 min,Easy,
2027-10-21,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (95 min),95 min,Easy,
2027-10-24,CAP - Footing de récupération Z1,Footing de récupération Z1 (66 min),66 min,Recovery,
2027-10-25,CAP - VC (500m x 9),VC 500m x 9 @ 16.6 km/h (effort 01:48 / recup 125.0m x 01:00) - 16min d'intensité,40 min,Moderate,
2027-10-26,CAP - Footing de récupération Z1,Footing de récupération Z1 (54 min),54 min,Recovery,
2027-10-26,Renforcement - Pliométrie,Pliométrie (30 min),30 min,Easy,
2027-10-28,CAP - Endurance fondamentale Z2,Endurance fondamentale Z2 (77 min),77 min,Easy,
2027-10-31,CAP - Footing de récupération Z1,Footing de récupération Z1 (54 min),54 min,Recovery,
2027-11-01,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-02,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-04,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-07,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-08,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-09,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-11,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-14,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-16,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-18,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2027-11-21,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
